OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
36490,12315,419,3,1446.3,4338.9
36491,10706,115,7,1040.16,7281.120000000001
36492,9229,374,9,1524.24,13718.16
36493,10092,75,2,581.34,1162.68
36494,10655,161,9,523.06,4707.539999999999
36495,6773,424,9,986.91,8882.19
36496,2499,324,8,987.21,7897.68
36497,12319,444,1,514.9,514.9
36498,6360,405,2,1444.78,2889.56
36499,8382,323,5,1224.36,6121.799999999999
36500,7927,373,6,890.48,5342.88
36501,13605,224,8,1766.25,14130.0
36502,10902,291,2,1024.79,2049.58
36503,1377,129,8,166.6,1332.8
36504,11949,121,3,889.35,2668.05
36505,7165,18,9,996.56,8969.039999999999
36506,2918,262,6,1170.16,7020.960000000001
36507,7163,275,3,66.3,198.89999999999998
36508,14398,159,3,766.68,2300.04
36509,1642,304,9,916.07,8244.630000000001
36510,8398,60,1,1916.94,1916.94
36511,7472,56,9,1412.32,12710.88
36512,11388,177,6,1308.25,7849.5
36513,10767,392,7,900.18,6301.259999999999
36514,2552,70,9,215.29,1937.61
36515,4893,359,8,989.44,7915.52
36516,4634,471,9,672.6,6053.400000000001
36517,2838,196,8,1439.46,11515.68
36518,5764,109,4,1437.35,5749.4
36519,2745,140,9,1577.52,14197.68
36520,3141,143,1,1999.04,1999.04
36521,2076,179,8,1163.98,9311.84
36522,10367,452,9,1361.76,12255.84
36523,1521,394,5,748.32,3741.6000000000004
36524,10787,30,7,138.99,972.9300000000001
36525,12704,103,5,1950.41,9752.050000000001
36526,10414,174,1,248.31,248.31
36527,11544,460,4,579.32,2317.28
36528,5214,298,1,527.22,527.22
36529,4425,167,9,736.78,6631.0199999999995
36530,895,264,9,1512.03,13608.27
36531,1712,187,3,1813.51,5440.53
36532,11190,445,7,802.17,5615.19
36533,7058,326,8,317.9,2543.2
36534,14091,382,8,95.56,764.48
36535,13462,81,7,135.1,945.6999999999999
36536,13157,215,4,1220.38,4881.52
36537,14551,306,1,695.19,695.19
36538,5597,391,2,474.27,948.54
36539,5241,353,6,491.47,2948.82
36540,12237,437,8,53.72,429.76
36541,11616,135,2,447.84,895.68
36542,13114,352,1,363.99,363.99
36543,11372,244,3,1345.28,4035.84
36544,3274,349,1,1213.32,1213.32
36545,1707,414,2,1768.31,3536.62
36546,6512,120,9,313.75,2823.75
36547,9606,77,5,1975.49,9877.45
36548,5845,54,9,653.07,5877.63
36549,7331,294,9,989.49,8905.41
36550,6019,239,7,1004.55,7031.849999999999
36551,597,251,9,1047.17,9424.53
36552,3796,338,2,1219.77,2439.54
36553,10610,30,7,421.48,2950.36
36554,2731,469,9,112.05,1008.4499999999999
36555,5410,230,5,1681.06,8405.3
36556,12547,286,9,1373.97,12365.73
36557,13485,274,8,973.58,7788.64
36558,10029,318,7,412.53,2887.71
36559,3176,98,8,1389.09,11112.72
36560,4479,285,2,1731.11,3462.22
36561,12965,49,9,225.14,2026.2599999999998
36562,4917,429,4,322.69,1290.76
36563,6533,435,1,241.94,241.94
36564,13106,148,4,1125.59,4502.36
36565,14283,415,4,1416.38,5665.52
36566,9152,47,4,1665.14,6660.56
36567,12400,356,6,233.36,1400.16
36568,8721,83,1,1694.83,1694.83
36569,7556,269,3,1643.27,4929.8099999999995
36570,8,205,8,1107.31,8858.48
36571,11305,301,9,1478.0,13302.0
36572,7023,70,8,863.94,6911.52
36573,10751,313,1,144.28,144.28
36574,5142,471,6,1465.02,8790.119999999999
36575,14944,412,5,586.75,2933.75
36576,795,257,7,247.71,1733.97
36577,12346,239,9,312.03,2808.2699999999995
36578,7814,375,4,1164.21,4656.84
36579,6303,311,8,815.5,6524.0
36580,4667,242,1,785.34,785.34
36581,1796,390,6,369.06,2214.36
36582,11695,447,7,561.66,3931.62
36583,14439,487,9,610.31,5492.789999999999
36584,5854,362,2,1741.87,3483.74
36585,1195,312,8,1414.48,11315.84
36586,5493,235,4,713.55,2854.2
36587,3425,440,5,1104.47,5522.35
36588,9055,488,8,452.16,3617.28
36589,13116,97,7,1408.63,9860.41
36590,10713,176,3,1302.69,3908.07
36591,6136,405,5,1291.52,6457.6
36592,2298,333,4,852.22,3408.88
36593,12273,465,1,967.82,967.82
36594,575,223,1,160.49,160.49
36595,13201,80,9,635.83,5722.47
36596,6905,432,5,1417.73,7088.65
36597,14431,488,3,1801.38,5404.14
36598,7218,192,1,589.33,589.33
36599,14948,301,2,1744.85,3489.7
36600,5486,429,2,125.62,251.24
36601,9963,401,5,1517.38,7586.900000000001
36602,12305,200,5,1237.81,6189.049999999999
36603,11146,298,1,1540.93,1540.93
36604,14451,473,2,1889.11,3778.22
36605,4400,448,4,1503.98,6015.92
36606,12694,479,6,389.73,2338.38
36607,14656,119,6,1835.87,11015.22
36608,14047,220,2,1472.27,2944.54
36609,4510,180,9,563.79,5074.11
36610,14323,296,1,456.76,456.76
36611,3860,320,9,1363.73,12273.57
36612,5646,358,5,806.76,4033.8
36613,10511,136,4,464.31,1857.24
36614,14077,112,1,160.65,160.65
36615,14635,492,3,1631.64,4894.92
36616,4409,371,7,536.56,3755.9199999999996
36617,12691,435,1,160.94,160.94
36618,13749,322,2,340.5,681.0
36619,6440,73,5,1044.78,5223.9
36620,5215,306,7,1646.01,11522.07
36621,5349,20,6,1301.52,7809.12
36622,9111,68,5,761.5,3807.5
36623,12652,355,9,525.5,4729.5
36624,5114,316,8,1448.94,11591.52
36625,10958,310,5,1595.87,7979.349999999999
36626,6366,448,2,156.72,313.44
36627,3312,299,8,475.34,3802.72
36628,4296,160,2,877.64,1755.28
36629,4076,137,7,1891.21,13238.470000000001
36630,2591,119,6,130.48,782.8799999999999
36631,5392,127,5,187.9,939.5
36632,10294,286,4,1639.13,6556.52
36633,4967,305,7,1192.75,8349.25
36634,13720,257,2,817.19,1634.38
36635,4629,49,9,1620.53,14584.77
36636,328,480,1,1849.35,1849.35
36637,8742,421,4,1123.01,4492.04
36638,4422,62,2,968.23,1936.46
36639,11406,274,6,1947.02,11682.119999999999
36640,8823,102,4,736.24,2944.96
36641,5790,470,5,1798.16,8990.800000000001
36642,12750,55,9,118.51,1066.5900000000001
36643,12551,339,2,520.29,1040.58
36644,6404,122,5,1218.82,6094.099999999999
36645,5497,400,6,1920.4,11522.400000000001
36646,1817,490,8,1997.76,15982.08
36647,6041,117,3,754.25,2262.75
36648,9619,469,7,539.23,3774.61
36649,7966,433,3,734.8,2204.3999999999996
36650,3243,126,4,914.7,3658.8
36651,10590,448,7,1214.67,8502.69
36652,7695,185,7,1945.7,13619.9
36653,5917,423,9,1995.92,17963.28
36654,4579,68,2,1893.59,3787.18
36655,12961,143,3,1451.68,4355.04
36656,7975,268,6,1818.16,10908.960000000001
36657,14120,80,3,1128.56,3385.68
36658,5630,64,5,455.06,2275.3
36659,12759,477,7,302.27,2115.89
36660,4414,473,7,542.3,3796.0999999999995
36661,9920,243,7,1052.05,7364.349999999999
36662,101,205,7,1430.59,10014.13
36663,14967,404,6,701.42,4208.5199999999995
36664,4394,34,3,684.73,2054.19
36665,14132,147,9,932.5,8392.5
36666,12638,375,6,814.0,4884.0
36667,6992,254,3,637.09,1911.27
36668,10367,75,7,456.63,3196.41
36669,8993,221,1,387.76,387.76
36670,12635,92,5,82.3,411.5
36671,3466,403,4,409.88,1639.52
36672,7316,210,7,1916.62,13416.34
36673,63,177,8,495.96,3967.68
36674,7812,285,8,1141.38,9131.04
36675,12286,276,4,1606.89,6427.56
36676,9684,284,4,1197.96,4791.84
36677,4239,136,5,1676.61,8383.05
36678,5862,360,1,357.28,357.28
36679,9487,424,8,1818.88,14551.04
36680,9135,174,3,486.41,1459.23
36681,12689,440,8,1757.07,14056.56
36682,7636,355,3,665.56,1996.6799999999998
36683,1278,69,6,1413.69,8482.14
36684,11569,169,9,406.96,3662.64
36685,7697,217,4,944.34,3777.36
36686,14837,468,9,1494.26,13448.34
36687,5900,199,9,1195.94,10763.460000000001
36688,7691,28,2,840.49,1680.98
36689,11486,281,2,1058.86,2117.72
36690,3738,440,2,993.97,1987.94
36691,12409,314,3,1290.24,3870.7200000000003
36692,10096,220,7,1107.41,7751.870000000001
36693,10585,374,7,1892.18,13245.26
36694,1453,486,5,471.16,2355.8
36695,5073,77,3,747.6,2242.8
36696,438,222,9,1541.62,13874.579999999998
36697,8041,103,7,1868.05,13076.35
36698,3067,72,6,1969.04,11814.24
36699,5697,323,2,1993.79,3987.58
36700,9202,336,1,1647.75,1647.75
36701,11327,464,4,1385.32,5541.28
36702,6682,372,9,149.82,1348.3799999999999
36703,3779,471,9,537.91,4841.19
36704,1269,394,1,1687.02,1687.02
36705,4155,262,6,1803.8,10822.8
36706,1658,339,8,1581.77,12654.16
36707,4395,38,8,158.89,1271.12
36708,1144,474,7,542.92,3800.4399999999996
36709,10379,402,8,794.8,6358.4
36710,6575,91,7,1456.71,10196.970000000001
36711,924,148,8,951.25,7610.0
36712,12060,494,7,893.86,6257.02
36713,4318,390,2,1834.88,3669.76
36714,8611,81,3,1201.65,3604.9500000000003
36715,2439,30,1,362.01,362.01
36716,5217,115,1,1108.26,1108.26
36717,3056,123,3,1647.04,4941.12
36718,3611,16,9,1814.07,16326.63
36719,8285,153,2,1275.21,2550.42
36720,11163,435,3,160.69,482.07
36721,10090,272,8,76.49,611.92
36722,1119,70,9,107.59,968.3100000000001
36723,6319,421,3,1048.91,3146.7300000000005
36724,4741,192,7,724.99,5074.93
36725,7394,455,2,1962.62,3925.24
36726,14885,444,2,1740.3,3480.6
36727,11285,233,1,1476.74,1476.74
36728,5466,480,8,413.92,3311.36
36729,2678,439,7,1321.84,9252.88
36730,5355,180,2,130.85,261.7
36731,5189,184,5,1960.4,9802.0
36732,2145,273,7,612.07,4284.490000000001
36733,12074,27,6,1060.72,6364.32
36734,1343,3,6,1771.39,10628.34
36735,3586,348,3,94.76,284.28000000000003
36736,4439,247,2,132.99,265.98
36737,10368,354,5,100.62,503.1
36738,5299,413,9,263.16,2368.44
36739,8171,260,4,98.0,392.0
36740,7005,283,1,1314.42,1314.42
36741,10659,340,5,1963.71,9818.55
36742,8586,76,4,1723.42,6893.68
36743,5729,355,6,1891.63,11349.78
36744,3872,330,7,899.9,6299.3
36745,2282,14,8,1986.71,15893.68
36746,4133,56,3,328.47,985.4100000000001
36747,14807,22,4,1554.28,6217.12
36748,14273,489,1,1654.55,1654.55
36749,2577,24,2,1382.55,2765.1
36750,8558,218,7,477.97,3345.79
36751,6692,11,6,952.63,5715.78
36752,4251,468,8,393.53,3148.24
36753,48,72,2,1633.77,3267.54
36754,14503,413,1,1113.0,1113.0
36755,14273,201,3,1972.65,5917.950000000001
36756,6566,38,5,1094.1,5470.5
36757,7998,454,3,551.58,1654.7400000000002
36758,9102,476,2,640.53,1281.06
36759,1476,90,3,1662.26,4986.78
36760,10208,265,6,326.47,1958.8200000000002
36761,13781,45,1,120.4,120.4
36762,14123,410,5,1085.67,5428.35
36763,1650,89,5,715.45,3577.25
36764,1410,128,6,1440.23,8641.380000000001
36765,11130,254,8,967.78,7742.24
36766,3161,436,3,1231.76,3695.2799999999997
36767,8614,390,2,903.29,1806.58
36768,12987,21,1,136.06,136.06
36769,10928,60,5,188.06,940.3
36770,10574,315,9,1024.26,9218.34
36771,10412,405,6,1821.64,10929.84
36772,5651,239,9,494.24,4448.16
36773,13196,233,9,516.35,4647.150000000001
36774,10300,91,4,1427.05,5708.2
36775,5791,11,6,1918.46,11510.76
36776,14882,148,9,1707.0,15363.0
36777,6825,401,8,972.61,7780.88
36778,5015,98,9,942.21,8479.89
36779,10697,51,7,356.48,2495.36
36780,14096,192,4,681.25,2725.0
36781,13016,311,1,301.44,301.44
36782,13541,470,2,946.8,1893.6
36783,287,144,5,1864.67,9323.35
36784,1975,213,6,944.92,5669.5199999999995
36785,11616,205,3,1944.21,5832.63
36786,1909,354,2,929.89,1859.78
36787,13482,310,9,963.92,8675.279999999999
36788,11543,363,2,1509.2,3018.4
36789,1702,182,8,769.27,6154.16
36790,11108,184,4,788.96,3155.84
36791,5472,493,3,1604.25,4812.75
36792,3584,263,6,1588.21,9529.26
36793,5015,127,9,1500.23,13502.07
36794,3318,480,3,1160.21,3480.63
36795,4439,13,1,1722.81,1722.81
36796,13562,96,1,1691.47,1691.47
36797,7265,377,6,1981.46,11888.76
36798,9599,83,2,1856.23,3712.46
36799,8702,216,6,1958.25,11749.5
36800,14825,300,4,1876.7,7506.8
36801,9114,40,7,1605.28,11236.96
36802,7976,197,2,1253.61,2507.22
36803,5379,28,6,939.34,5636.04
36804,3073,81,8,1067.79,8542.32
36805,1997,296,4,1924.5,7698.0
36806,14555,94,7,1779.23,12454.61
36807,9650,190,6,1641.16,9846.960000000001
36808,10779,315,7,610.29,4272.03
36809,12588,306,8,1573.39,12587.12
36810,14678,11,3,801.76,2405.2799999999997
36811,8907,109,2,1730.77,3461.54
36812,11919,143,4,1572.31,6289.24
36813,1118,356,2,392.64,785.28
36814,13522,444,8,1175.62,9404.96
36815,12332,394,5,1285.63,6428.150000000001
36816,472,148,1,1216.04,1216.04
36817,9568,414,3,1000.84,3002.52
36818,2262,163,2,1560.19,3120.38
36819,3269,355,9,1466.65,13199.85
36820,12613,224,1,184.49,184.49
36821,1686,59,7,841.85,5892.95
36822,881,51,1,1694.05,1694.05
36823,4019,186,6,496.71,2980.2599999999998
36824,6311,268,5,1105.23,5526.15
36825,5526,46,8,1638.54,13108.32
36826,13703,391,2,1727.26,3454.52
36827,4658,64,7,1231.11,8617.769999999999
36828,1277,18,6,455.93,2735.58
36829,6070,156,4,1859.24,7436.96
36830,2773,365,2,982.72,1965.44
36831,6115,395,4,984.73,3938.92
36832,12106,98,8,628.6,5028.8
36833,14962,419,2,976.15,1952.3
36834,14988,76,9,1055.67,9501.03
36835,3006,332,4,317.32,1269.28
36836,11621,15,8,574.5,4596.0
36837,8919,438,7,602.09,4214.63
36838,717,424,6,1974.17,11845.02
36839,13891,19,9,138.49,1246.41
36840,14278,168,5,1190.98,5954.9
36841,1630,437,1,1668.4,1668.4
36842,11817,138,1,1142.55,1142.55
36843,6851,200,8,798.96,6391.68
36844,8578,406,8,1805.52,14444.16
36845,1849,21,9,1065.2,9586.800000000001
36846,1339,148,1,1119.69,1119.69
36847,6046,197,6,419.6,2517.6000000000004
36848,8381,490,6,1911.62,11469.72
36849,4956,1,1,851.5,851.5
36850,1269,121,8,378.33,3026.64
36851,11953,121,3,975.42,2926.2599999999998
36852,689,155,8,1593.06,12744.48
36853,10984,292,3,273.17,819.51
36854,10210,107,2,916.61,1833.22
36855,2911,33,2,887.74,1775.48
36856,8337,90,4,1671.61,6686.44
36857,532,191,8,293.89,2351.12
36858,9549,119,6,1774.18,10645.08
36859,7734,142,2,724.35,1448.7
36860,10203,470,7,679.33,4755.31
36861,13284,364,1,953.58,953.58
36862,10364,160,1,360.1,360.1
36863,7226,11,5,1912.93,9564.65
36864,14084,93,9,552.54,4972.86
36865,9819,374,6,199.87,1199.22
36866,6216,486,9,826.74,7440.66
36867,8640,349,8,203.86,1630.88
36868,10889,458,6,336.89,2021.34
36869,725,382,1,381.94,381.94
36870,8995,371,1,234.1,234.1
36871,6525,116,9,1225.84,11032.56
36872,156,65,9,939.12,8452.08
36873,7879,177,3,962.65,2887.95
36874,14514,231,1,505.55,505.55
36875,5805,84,3,1366.22,4098.66
36876,5602,94,6,1758.59,10551.539999999999
36877,8462,418,8,1301.49,10411.92
36878,11805,61,3,1585.91,4757.7300000000005
36879,6254,184,9,1927.82,17350.38
36880,8508,95,4,1580.67,6322.68
36881,5277,423,8,832.26,6658.08
36882,4153,106,5,1337.54,6687.7
36883,4342,434,3,1328.11,3984.33
36884,6009,492,4,1202.65,4810.6
36885,9021,491,7,1230.65,8614.550000000001
36886,12501,119,1,801.47,801.47
36887,11964,286,8,1136.98,9095.84
36888,12401,112,5,1853.64,9268.2
36889,8514,231,6,1970.98,11825.880000000001
36890,5171,142,7,191.05,1337.3500000000001
36891,8714,35,9,428.1,3852.9
36892,2904,153,4,1855.23,7420.92
36893,11867,309,6,812.4,4874.4
36894,8243,312,5,263.87,1319.35
36895,10483,29,5,945.15,4725.75
36896,352,424,4,566.62,2266.48
36897,4589,321,5,1992.91,9964.550000000001
36898,3031,181,2,1379.38,2758.76
36899,2736,373,8,1950.58,15604.64
36900,4153,355,2,1290.5,2581.0
36901,2484,448,9,1110.72,9996.48
36902,2284,277,8,158.62,1268.96
36903,12004,81,3,1302.71,3908.13
36904,2361,252,7,1043.59,7305.129999999999
36905,2901,14,6,1715.08,10290.48
36906,9046,10,2,728.77,1457.54
36907,4823,330,4,1164.33,4657.32
36908,11126,257,1,648.34,648.34
36909,3084,12,3,212.69,638.0699999999999
36910,12749,463,4,1916.26,7665.04
36911,13785,399,9,94.66,851.9399999999999
36912,10690,426,1,790.26,790.26
36913,4521,353,9,663.09,5967.81
36914,6653,326,7,1727.85,12094.949999999999
36915,12982,238,6,365.49,2192.94
36916,7957,30,3,1811.02,5433.0599999999995
36917,12152,118,3,1292.7,3878.1000000000004
36918,6495,28,1,1250.98,1250.98
36919,12690,106,5,1500.76,7503.8
36920,9168,287,2,986.42,1972.84
36921,2510,273,2,537.17,1074.34
36922,14177,225,5,607.82,3039.1000000000004
36923,1799,469,1,535.75,535.75
36924,10150,306,3,1067.44,3202.32
36925,11028,435,5,1985.17,9925.85
36926,9092,87,7,615.21,4306.47
36927,11,195,4,1611.85,6447.4
36928,13062,433,4,634.42,2537.68
36929,242,348,8,1709.1,13672.8
36930,10887,156,5,1500.8,7504.0
36931,2078,209,5,533.72,2668.6000000000004
36932,8732,357,9,1038.05,9342.449999999999
36933,2406,14,8,1383.9,11071.2
36934,9955,464,3,1412.5,4237.5
36935,11832,89,2,418.86,837.72
36936,1153,259,9,1832.76,16494.84
36937,10584,197,5,613.78,3068.8999999999996
36938,3388,198,5,1575.58,7877.9
36939,8624,351,7,1085.98,7601.860000000001
36940,8220,324,7,1426.58,9986.06
36941,183,119,1,1497.87,1497.87
36942,14673,451,7,1167.56,8172.92
36943,10328,316,7,1370.3,9592.1
36944,13087,324,7,1882.16,13175.12
36945,3988,231,3,188.78,566.34
36946,1467,99,1,362.2,362.2
36947,5661,248,4,1372.6,5490.4
36948,12060,123,7,1233.03,8631.21
36949,1870,428,9,566.95,5102.55
36950,2474,74,8,1211.19,9689.52
36951,4800,439,3,1208.36,3625.08
36952,12156,197,2,463.47,926.94
36953,666,78,9,750.35,6753.150000000001
36954,5609,290,7,588.27,4117.889999999999
36955,12160,119,6,972.25,5833.5
36956,8428,2,2,1030.97,2061.94
36957,7179,79,5,360.98,1804.9
36958,13968,290,7,604.53,4231.71
36959,1444,132,3,1848.39,5545.17
36960,13597,106,1,1298.38,1298.38
36961,11611,396,4,758.94,3035.76
36962,7965,141,3,1811.49,5434.47
36963,924,73,7,464.91,3254.3700000000003
36964,11872,132,6,1165.47,6992.82
36965,8603,31,5,219.79,1098.95
36966,8459,428,7,864.79,6053.53
36967,6829,312,7,1502.69,10518.83
36968,11464,262,6,215.06,1290.3600000000001
36969,3000,455,6,1612.98,9677.880000000001
36970,2737,62,3,380.97,1142.91
36971,10603,210,8,1981.5,15852.0
36972,2372,242,8,1486.34,11890.72
36973,13748,102,8,1660.26,13282.08
36974,9337,243,6,783.0,4698.0
36975,11468,222,7,286.65,2006.5499999999997
36976,4768,22,3,1334.69,4004.07
36977,10427,334,7,1239.72,8678.04
36978,4851,356,3,1248.57,3745.71
36979,5824,268,3,1530.19,4590.57
36980,6968,432,4,318.0,1272.0
36981,6076,302,2,547.45,1094.9
36982,9113,456,7,191.25,1338.75
36983,1752,409,5,1321.52,6607.6
36984,4180,123,8,1226.03,9808.24
36985,4402,42,4,537.98,2151.92
36986,4330,254,6,116.18,697.08
36987,1031,126,1,253.96,253.96
36988,14176,331,3,427.4,1282.1999999999998
36989,4723,311,2,1775.33,3550.66
36990,12806,25,4,1762.0,7048.0
36991,4307,336,9,923.34,8310.06
36992,1588,81,9,1289.7,11607.300000000001
36993,14994,438,1,1459.22,1459.22
36994,5900,362,9,591.75,5325.75
36995,10987,476,3,1472.38,4417.14
36996,623,196,7,961.97,6733.79
36997,4773,112,6,1612.42,9674.52
36998,5386,226,8,747.79,5982.32
36999,1879,410,7,1185.27,8296.89
37000,7122,240,4,1687.7,6750.8
37001,12309,114,1,103.58,103.58
37002,7094,262,1,766.0,766.0
37003,9199,52,7,1245.19,8716.33
37004,6006,85,6,888.04,5328.24
37005,11917,448,6,1340.49,8042.9400000000005
37006,4034,58,9,436.99,3932.91
37007,10494,441,4,146.45,585.8
37008,13890,200,2,397.57,795.14
37009,7826,452,2,900.56,1801.12
37010,2851,203,9,1418.91,12770.19
37011,2928,290,7,595.86,4171.02
37012,2146,258,9,320.79,2887.11
37013,8425,339,2,978.79,1957.58
37014,12746,119,9,1940.33,17462.97
37015,101,295,6,1182.61,7095.66
37016,8096,247,4,1796.75,7187.0
37017,5913,323,2,1616.06,3232.12
37018,5272,457,9,394.57,3551.13
37019,13269,479,8,555.91,4447.28
37020,11757,240,6,1036.36,6218.16
37021,5927,359,7,1007.25,7050.75
37022,8930,110,7,856.26,5993.82
37023,11802,76,9,1562.16,14059.44
37024,4863,268,2,921.93,1843.86
37025,5930,252,2,543.26,1086.52
37026,11047,457,2,803.17,1606.34
37027,3653,167,4,262.94,1051.76
37028,1862,288,3,215.39,646.17
37029,3936,197,1,1134.25,1134.25
37030,5417,456,9,1647.8,14830.199999999999
37031,14856,106,1,652.79,652.79
37032,14354,416,1,167.05,167.05
37033,4794,499,2,420.0,840.0
37034,12150,278,6,1095.5,6573.0
37035,2689,472,6,1358.31,8149.86
37036,5784,179,1,1629.44,1629.44
37037,10415,91,3,626.27,1878.81
37038,9041,297,9,1739.22,15652.98
37039,10815,178,4,544.09,2176.36
37040,9106,401,5,1454.95,7274.75
37041,8218,429,3,221.98,665.9399999999999
37042,114,187,9,235.77,2121.9300000000003
37043,13534,428,6,1549.3,9295.8
37044,13413,160,5,964.04,4820.2
37045,4443,106,9,401.21,3610.89
37046,3495,118,4,1940.53,7762.12
37047,14359,486,4,857.25,3429.0
37048,4442,493,3,1638.1,4914.299999999999
37049,9221,304,6,1230.89,7385.34
37050,12302,30,8,1565.87,12526.96
37051,1123,100,9,442.84,3985.56
37052,4352,412,8,76.46,611.68
37053,2677,242,9,445.99,4013.91
37054,8928,211,1,122.18,122.18
37055,4525,274,7,1124.07,7868.49
37056,12740,364,5,563.18,2815.8999999999996
37057,8726,404,5,1711.88,8559.400000000001
37058,7281,74,3,1205.58,3616.74
37059,5665,395,3,59.3,177.89999999999998
37060,12045,444,2,977.88,1955.76
37061,8520,232,2,1017.58,2035.16
37062,1638,367,5,912.56,4562.799999999999
37063,430,290,9,1340.33,12062.97
37064,4297,167,5,1455.67,7278.35
37065,9146,166,8,102.71,821.68
37066,6252,401,3,1332.65,3997.9500000000003
37067,4508,49,5,1956.26,9781.3
37068,12417,87,2,593.01,1186.02
37069,14479,119,5,1508.42,7542.1
37070,2951,455,8,783.1,6264.8
37071,3473,115,7,230.26,1611.82
37072,3532,262,5,1410.17,7050.85
37073,3383,234,4,1921.92,7687.68
37074,10175,440,6,1553.0,9318.0
37075,2167,280,7,1427.23,9990.61
37076,9437,316,1,1830.76,1830.76
37077,14136,328,3,1389.72,4169.16
37078,1613,122,2,1633.86,3267.72
37079,4213,388,1,1653.47,1653.47
37080,3128,118,7,1984.31,13890.17
37081,7072,81,2,103.79,207.58
37082,5866,450,3,335.26,1005.78
37083,12413,406,1,1810.84,1810.84
37084,1909,307,6,1893.97,11363.82
37085,14361,51,7,446.47,3125.29
37086,7771,356,2,163.31,326.62
37087,4504,400,4,1286.15,5144.6
37088,13197,369,5,1773.43,8867.15
37089,6237,469,4,938.71,3754.84
37090,14494,296,9,1708.5,15376.5
37091,9435,392,5,1539.83,7699.15
37092,3591,327,4,1447.7,5790.8
37093,12429,448,9,1249.97,11249.73
37094,10887,327,8,434.87,3478.96
37095,13923,4,9,1595.9,14363.1
37096,710,409,5,1760.85,8804.25
37097,9750,59,9,1695.37,15258.329999999998
37098,827,70,3,693.22,2079.66
37099,10638,256,4,1112.05,4448.2
37100,13842,338,8,243.72,1949.76
37101,5168,235,4,1447.09,5788.36
37102,93,207,4,1758.19,7032.76
37103,26,341,1,1432.48,1432.48
37104,11303,144,4,505.93,2023.72
37105,12453,383,2,308.61,617.22
37106,12736,55,1,1264.25,1264.25
37107,2930,236,6,1725.02,10350.119999999999
37108,493,24,6,1368.78,8212.68
37109,4542,126,4,776.55,3106.2
37110,12956,267,4,599.65,2398.6
37111,6027,327,6,1887.29,11323.74
37112,11665,170,3,369.77,1109.31
37113,13068,131,4,738.53,2954.12
37114,14876,229,3,486.89,1460.67
37115,5336,127,1,703.68,703.68
37116,5151,297,3,1579.13,4737.39
37117,3000,22,1,141.73,141.73
37118,6641,26,2,228.86,457.72
37119,9472,260,9,967.91,8711.19
37120,11448,374,4,1427.8,5711.2
37121,4509,272,8,827.53,6620.24
37122,901,191,1,1688.92,1688.92
37123,9847,126,7,59.71,417.97
37124,10109,251,9,743.19,6688.710000000001
37125,4237,401,5,396.28,1981.3999999999999
37126,7539,19,1,1953.73,1953.73
37127,10669,244,9,1837.82,16540.38
37128,3657,79,8,1792.78,14342.24
37129,14751,263,3,1516.18,4548.54
37130,4567,66,1,197.13,197.13
37131,4987,311,1,1748.0,1748.0
37132,2704,123,6,121.87,731.22
37133,8118,254,3,1144.39,3433.17
37134,5076,360,1,1955.48,1955.48
37135,1269,237,5,128.8,644.0
37136,13448,429,3,403.24,1209.72
37137,2736,215,1,1825.63,1825.63
37138,2769,456,9,1036.87,9331.829999999998
37139,13504,376,6,503.04,3018.2400000000002
37140,6450,129,3,742.07,2226.21
37141,12435,17,2,1242.85,2485.7
37142,5163,167,5,1912.94,9564.7
37143,10213,8,4,398.34,1593.36
37144,365,57,1,629.39,629.39
37145,5723,85,4,983.04,3932.16
37146,13647,306,6,1578.86,9473.16
37147,7768,490,6,1588.06,9528.36
37148,5301,311,1,1057.0,1057.0
37149,3247,26,9,160.93,1448.3700000000001
37150,6950,479,3,1591.75,4775.25
37151,8249,181,5,1702.52,8512.6
37152,10505,289,8,1416.21,11329.68
37153,7001,158,6,1881.58,11289.48
37154,655,94,7,1127.56,7892.92
37155,10988,420,2,1207.5,2415.0
37156,1563,21,8,1876.18,15009.44
37157,1197,41,9,1997.05,17973.45
37158,10229,421,2,1672.05,3344.1
37159,12294,149,2,116.87,233.74
37160,3623,413,8,1091.27,8730.16
37161,10256,8,1,1991.4,1991.4
37162,13056,180,8,1518.05,12144.4
37163,6963,167,5,1143.14,5715.700000000001
37164,12061,325,5,1382.67,6913.35
37165,2273,270,3,1174.86,3524.58
37166,9298,85,1,1217.85,1217.85
37167,11108,166,3,1819.31,5457.93
37168,4353,120,7,1515.19,10606.33
37169,4237,128,4,706.05,2824.2
37170,13190,399,4,193.38,773.52
37171,11796,414,6,1721.84,10331.039999999999
37172,11366,327,1,67.39,67.39
37173,7010,283,6,571.62,3429.7200000000003
37174,14418,456,9,1368.11,12312.99
37175,8830,291,5,910.45,4552.25
37176,11207,425,4,726.69,2906.76
37177,4645,437,2,731.66,1463.32
37178,14838,61,8,1760.28,14082.24
37179,5584,125,1,1630.83,1630.83
37180,462,231,5,585.81,2929.0499999999997
37181,11214,125,6,1963.07,11778.42
37182,5508,479,4,1295.3,5181.2
37183,6798,254,6,1352.39,8114.34
37184,6209,45,1,1403.41,1403.41
37185,5432,414,4,1955.95,7823.8
37186,4001,91,9,1593.12,14338.079999999998
37187,3272,129,5,1951.31,9756.55
37188,1371,417,1,1481.39,1481.39
37189,2426,462,7,1762.31,12336.17
37190,3476,379,8,1889.51,15116.08
